Target_genes	TFDP1|Average	SRX1726514|MM.1S	SRX1726517|U-266	STRING
CREBRF	164.500000	329	0	0
TBXAS1	164.000000	253	75	0
SELENOT	164.000000	179	149	0
PPP1R37	164.000000	328	0	0
PITPNA	164.000000	328	0	0
NPEPPS	164.000000	328	0	0
HIPK2	164.000000	253	75	0
GRK5	164.000000	328	0	0
EOLA2	164.000000	328	0	0
TBCE	163.500000	327	0	0
SPPL2A	163.500000	232	95	0
SENP2	163.500000	327	0	0
CD47	163.500000	327	0	0
VPS28	163.000000	326	0	0
USP24	163.000000	204	122	0
USP22	163.000000	326	0	0
UQCR11	163.000000	326	0	0
TMEM208	163.000000	326	0	0
NUP43	163.000000	164	162	0
LRRC29	163.000000	326	0	0
LINC02210-CRHR1	163.000000	326	0	0
HSDL2	163.000000	326	0	0
HINT2	163.000000	326	0	0
GSR	163.000000	326	0	0
DBI	163.000000	326	0	0
C2orf76	163.000000	326	0	0
ZBTB26	162.500000	197	128	0
YPEL5	162.500000	325	0	0
UBE2R2	162.500000	325	0	0
PPP3CC	162.500000	325	0	0
MRPS28	162.500000	325	0	0
LHX2	162.500000	325	0	0
HSF2	162.500000	325	0	0
FBXL20	162.500000	325	0	0
CFAP298-TCP10L	162.500000	325	0	0
CFAP298	162.500000	325	0	0
ATP2C1	162.500000	325	0	0
AHCYL2	162.500000	325	0	0
TXNDC12	162.000000	162	162	0
TENT4A	162.000000	324	0	0
STYXL1	162.000000	239	85	0
SKIL	162.000000	222	102	0
RALY	162.000000	324	0	0
PPM1M	162.000000	324	0	0
PKN3	162.000000	324	0	0
BTF3L4	162.000000	162	162	0
AUH	162.000000	324	0	0
THUMPD2	161.500000	117	206	0
TBC1D23	161.500000	323	0	0
PGPEP1	161.500000	323	0	0
FBXO27	161.500000	100	223	0
ZNF500	161.000000	322	0	0
ZNF185	161.000000	322	0	0
ZFP62	161.000000	322	0	0
WDR37	161.000000	159	163	0
SPAG7	161.000000	322	0	0
RPUSD4	161.000000	322	0	0
RIPK2	161.000000	172	150	0
PRCC	161.000000	322	0	0
GPR3	161.000000	322	0	0
FAM118B	161.000000	322	0	0
ELAC2	161.000000	322	0	0
BMP8B	161.000000	322	0	0
ARRDC4	161.000000	322	0	0
PLA2G12A	160.500000	321	0	0
JMY	160.500000	321	0	0
ZNF416	160.000000	320	0	0
TARDBP	160.000000	320	0	0
PTHLH	160.000000	320	0	0
NDUFS3	160.000000	320	0	0
METAP1D	160.000000	320	0	0
KBTBD4	160.000000	320	0	0
FAM162A	160.000000	320	0	0
CCDC58	160.000000	320	0	0
ABRAXAS1	160.000000	320	0	0
SLC27A4	159.500000	319	0	0
PRR16	159.500000	319	0	0
HK1	159.500000	319	0	0
CCNYL1	159.500000	319	0	0
ANKRD12	159.500000	319	0	0
SLC7A6	159.000000	212	106	0
QDPR	159.000000	318	0	0
IQGAP2	159.000000	318	0	0
CD46	159.000000	318	0	0
TMEM131	158.500000	317	0	0
SEC16A	158.500000	317	0	0
KMT2E	158.500000	236	81	0
IER3IP1	158.500000	317	0	0
CLCN3	158.500000	317	0	0
CDK11A	158.500000	317	0	0
C9orf163	158.500000	317	0	0
VPS18	158.000000	316	0	0
UBE2Q2	158.000000	159	157	0
RPS4X	158.000000	316	0	0
RIPK1	158.000000	316	0	0
RBBP5	158.000000	316	0	0
PTPN3	158.000000	316	0	0
PLCE1	158.000000	316	0	0
NOD1	158.000000	228	88	0
MYL12B	158.000000	137	179	0
CCNH	158.000000	316	0	0
ZNF48	157.500000	315	0	0
VDAC2	157.500000	229	86	0
SEC62	157.500000	315	0	0
PHF7	157.500000	315	0	0
NDRG1	157.500000	315	0	0
MAP2K1	157.500000	315	0	0
EHMT1	157.500000	315	0	0
CAPS2	157.500000	315	0	0
BAP1	157.500000	315	0	0
STARD10	157.000000	314	0	0
SLC30A8	157.000000	0	314	0
RPL26	157.000000	314	0	0
RNF149	157.000000	180	134	0
RHOBTB2	157.000000	314	0	0
PRIMPOL	157.000000	314	0	0
POLR3D	157.000000	314	0	0
H2BC10	157.000000	226	88	0
GSK3B	157.000000	314	0	0
COMMD1	157.000000	228	86	0
CCT4	157.000000	228	86	0
CASP3	157.000000	314	0	0
ANKRD18A	157.000000	314	0	0
ZFAND5	156.500000	313	0	0
TMEM129	156.500000	313	0	0
TACC3	156.500000	313	0	0
NME2	156.500000	150	163	0
IMPACT	156.500000	313	0	0
EXT1	156.500000	181	132	0
BPHL	156.500000	313	0	0
ADIPOR2	156.500000	313	0	0
RRM2B	156.000000	312	0	0
RPP25	156.000000	312	0	0
PARD3B	156.000000	312	0	0
NOL3	156.000000	312	0	0
KLLN	156.000000	312	0	0
KAT6A	156.000000	220	92	0
CARHSP1	156.000000	312	0	0
C12orf45	156.000000	312	0	0
ZNF598	155.500000	311	0	0
TMEM159	155.500000	311	0	0
SULT1A1	155.500000	168	143	0
SESTD1	155.500000	311	0	0
OGFOD3	155.500000	311	0	0
HEXD	155.500000	311	0	0
GLUL	155.500000	311	0	0
FAM220A	155.500000	311	0	0
DNAH3	155.500000	311	0	0
CSRNP1	155.500000	311	0	0
ATRX	155.500000	311	0	0
ARHGAP39	155.500000	311	0	0
TRAF4	155.000000	310	0	0
TLNRD1	155.000000	215	95	0
HOMER1	155.000000	228	82	0
ERCC1	155.000000	310	0	0
ARHGEF12	155.000000	310	0	0
ACSL3	155.000000	310	0	0
VMP1	154.500000	309	0	0
TMEM9B	154.500000	309	0	0
TMED10	154.500000	309	0	0
RPLP0	154.500000	147	162	0
PTRH2	154.500000	309	0	0
GPR150	154.500000	309	0	0
FITM2	154.500000	239	70	0
DOP1B	154.500000	309	0	0
DOCK10	154.500000	309	0	0
DICER1	154.500000	197	112	0
C18orf21	154.500000	309	0	0
ACSL4	154.500000	309	0	0
ZNF317	154.000000	171	137	0
TEAD2	154.000000	308	0	0
SNX15	154.000000	308	0	0
RSU1	154.000000	308	0	0
REEP4	154.000000	171	137	0
PRPF8	154.000000	308	0	0
PISD	154.000000	308	0	0
OSGEP	154.000000	208	100	0
LYPD6	154.000000	308	0	0
LRRC34	154.000000	308	0	0
HGH1	154.000000	308	0	0
GNB5	154.000000	308	0	0
FLT3LG	154.000000	308	0	0
ECHDC2	154.000000	308	0	0
DKKL1	154.000000	308	0	0
C9orf147	154.000000	308	0	0
APEX1	154.000000	208	100	0
ZRSR2	153.500000	307	0	0
LMAN2	153.500000	307	0	0
EIF2S1	153.500000	307	0	0
ECPAS	153.500000	307	0	0
DEK	153.500000	307	0	0
DAXX	153.500000	307	0	0
C17orf49	153.500000	307	0	0
ATP6V1D	153.500000	307	0	0
ARID3A	153.500000	307	0	0
ZBTB6	153.000000	306	0	0
SPAG1	153.000000	224	82	0
SNX8	153.000000	306	0	0
MGAT5	153.000000	306	0	0
MCF2L2	153.000000	306	0	0
GDAP1	153.000000	306	0	0
EIF2AK4	153.000000	306	0	0
DRD2	153.000000	306	0	0
ZNF703	152.500000	305	0	0
ZNF554	152.500000	305	0	0
ZNF491	152.500000	305	0	0
TRAPPC9	152.500000	305	0	0
SLC25A32	152.500000	180	125	0
RBBP7	152.500000	305	0	0
PCIF1	152.500000	305	0	0
FBXO25	152.500000	305	0	0
DCAF13	152.500000	180	125	0
ZNF169	152.000000	304	0	0
TIGD3	152.000000	304	0	0
STIM1	152.000000	304	0	0
SGF29	152.000000	304	0	0
REL	152.000000	304	0	0
HSPA4L	152.000000	304	0	0
FOSL1	152.000000	304	0	0
ZNRF3	151.500000	303	0	0
ZEB1	151.500000	303	0	0
SLC30A1	151.500000	303	0	0
SHBG	151.500000	303	0	0
RTL8A	151.500000	181	122	0
PDXK	151.500000	303	0	0
NARS1	151.500000	303	0	0
MIOS	151.500000	303	0	0
METTL14	151.500000	303	0	0
KIF1B	151.500000	303	0	0
HS3ST1	151.500000	303	0	0
FXR2	151.500000	303	0	0
DEPTOR	151.500000	109	194	0
C2CD4D	151.500000	303	0	0
ZNF503	151.000000	302	0	0
TARBP2	151.000000	302	0	0
STON2	151.000000	172	130	0
KRCC1	151.000000	189	113	0
KLF16	151.000000	302	0	0
GOLM1	151.000000	302	0	0
EIF4G2	151.000000	302	0	0
CWF19L2	151.000000	302	0	0
TMEM35B	150.500000	201	100	0
STXBP1	150.500000	301	0	0
SMARCAD1	150.500000	197	104	0
MEMO1	150.500000	199	102	0
GPR137	150.500000	301	0	0
GOLM2	150.500000	301	0	0
BAD	150.500000	301	0	0
ZNF518A	150.000000	300	0	0
TMSB15A	150.000000	300	0	0
RPAP3	150.000000	300	0	0
PNPT1	150.000000	300	0	0
MED7	150.000000	300	0	0
IPO13	150.000000	300	0	0
GCAT	150.000000	300	0	0
CLASP2	150.000000	98	202	0
ZC3H15	149.500000	168	131	0
U2AF2	149.500000	299	0	0
MAP2	149.500000	299	0	0
CCNL2	149.500000	299	0	0
ZNF559-ZNF177	149.000000	298	0	0
ZNF559	149.000000	298	0	0
TRIP12	149.000000	138	160	0
SYNE2	149.000000	298	0	0
SCO1	149.000000	298	0	0
RPGR	149.000000	298	0	0
RELA	149.000000	298	0	0
PWP1	149.000000	298	0	0
LRIF1	149.000000	298	0	0
FBXO36	149.000000	138	160	0
FAM222A	149.000000	298	0	0
ARID2	149.000000	298	0	0
ADPRM	149.000000	298	0	0
YKT6	148.500000	297	0	0
UBFD1	148.500000	297	0	0
TRIM41	148.500000	297	0	0
TLE1	148.500000	297	0	0
LYRM1	148.500000	297	0	0
LTO1	148.500000	177	120	0
FKBP9	148.500000	123	174	0
EARS2	148.500000	297	0	0
DCUN1D3	148.500000	297	0	0
CDC20B	148.500000	297	0	0
ALDH18A1	148.500000	204	93	0
ZNF829	148.000000	0	296	0
ZNF568	148.000000	0	296	0
ZMPSTE24	148.000000	296	0	0
ZDHHC6	148.000000	201	95	0
VTI1A	148.000000	201	95	0
UCK2	148.000000	296	0	0
UBE2V1	148.000000	296	0	0
STIM2	148.000000	296	0	0
SHTN1	148.000000	214	82	0
RAB23	148.000000	296	0	0
POLR3G	148.000000	296	0	0
PIGBOS1	148.000000	195	101	0
PIGB	148.000000	195	101	0
NSMAF	148.000000	296	0	0
NMT1	148.000000	296	0	0
MBLAC2	148.000000	296	0	0
ITPRID2	148.000000	296	0	0
GTF3C4	148.000000	196	100	0
DDX31	148.000000	196	100	0
BRD7	148.000000	296	0	0
SCMH1	147.500000	295	0	0
ZNF136	147.000000	132	162	0
ZFP69B	147.000000	167	127	0
USP28	147.000000	294	0	0
SSBP1	147.000000	294	0	0
RASSF8	147.000000	294	0	0
PTCD1	147.000000	126	168	0
PLS1	147.000000	294	0	0
HSPH1	147.000000	294	0	0
DBR1	147.000000	294	0	0
CPSF4	147.000000	126	168	0
ATP8B2	147.000000	294	0	0
ACCS	147.000000	294	0	0
UTP15	146.500000	293	0	0
UGP2	146.500000	293	0	0
RRAS	146.500000	293	0	0
RAB39A	146.500000	293	0	0
PXYLP1	146.500000	293	0	0
GPRIN1	146.500000	293	0	0
CNN2	146.500000	192	101	0
ATP6V1G1	146.500000	293	0	0
ANKRA2	146.500000	293	0	0
SEMA3C	146.000000	292	0	0
SDHB	146.000000	292	0	0
RNF19B	146.000000	292	0	0
RB1	146.000000	206	86	0
PGM2	146.000000	292	0	0
PCGF5	146.000000	292	0	0
NFIA	146.000000	292	0	0
MED21	146.000000	292	0	0
CERS6	146.000000	292	0	0
CAPNS1	146.000000	164	128	0
ANKRD13A	146.000000	184	108	0
ZNF668	145.500000	180	111	0
ZNF646	145.500000	180	111	0
ZNF557	145.500000	291	0	0
ZFAND2B	145.500000	291	0	0
VPS37A	145.500000	160	131	0
TGFB2	145.500000	291	0	0
SPINDOC	145.500000	291	0	0
SPATA4	145.500000	291	0	0
ROR2	145.500000	291	0	0
PPP6R1	145.500000	291	0	0
NMNAT1	145.500000	291	0	0
LZIC	145.500000	291	0	0
CNOT7	145.500000	160	131	0
CALR	145.500000	190	101	0
ATAD1	145.500000	291	0	0
ZNF22	145.000000	290	0	0
ZNF215	145.000000	290	0	0
VDAC1	145.000000	290	0	0
TEX2	145.000000	290	0	0
SLC35F6	145.000000	290	0	0
PPP3R1	145.000000	290	0	0
PGM2L1	145.000000	168	122	0
OSBPL8	145.000000	290	0	0
MKNK2	145.000000	290	0	0
LRATD2	145.000000	290	0	0
FBXW5	145.000000	290	0	0
DDX17	145.000000	290	0	0
C8G	145.000000	290	0	0
BUD13	145.000000	290	0	0
ABHD3	145.000000	290	0	0
VAMP4	144.500000	289	0	0
UTP20	144.500000	289	0	0
TNKS1BP1	144.500000	289	0	0
SUGP2	144.500000	120	169	0
SH2B3	144.500000	289	0	0
PLEKHF1	144.500000	289	0	0
OSBPL7	144.500000	289	0	0
LIN54	144.500000	289	0	0
GOLGA1	144.500000	125	164	0
DISC1	144.500000	289	0	0
CDK5RAP1	144.500000	110	179	0
ARMC6	144.500000	120	169	0
ARL1	144.500000	289	0	0
VASH2	144.000000	288	0	0
UQCRFS1	144.000000	288	0	0
TXNL4B	144.000000	288	0	0
TENT5A	144.000000	288	0	0
TEFM	144.000000	165	123	0
SPEF2	144.000000	288	0	0
SAP18	144.000000	288	0	0
RADX	144.000000	288	0	0
PSMD6	144.000000	288	0	0
PNISR	144.000000	288	0	0
MCTS1	144.000000	288	0	0
LIMA1	144.000000	288	0	0
EMC2	144.000000	288	0	0
DHX38	144.000000	288	0	0
DENND2D	144.000000	140	148	0
C2CD2	144.000000	174	114	0
ATP6V0D1	144.000000	288	0	0
ATP5MG	144.000000	288	0	0
ZNF513	143.500000	141	146	0
STAT5B	143.500000	287	0	0
RNF138	143.500000	287	0	0
PCCA	143.500000	179	108	0
MDM4	143.500000	287	0	0
CITED2	143.500000	287	0	0
APH1A	143.500000	287	0	0
ANKRD40	143.500000	159	128	0
SEMA6A	143.000000	286	0	0
PTPRG	143.000000	286	0	0
PHC3	143.000000	286	0	0
ICAM5	143.000000	286	0	0
FBXL13	143.000000	216	70	0
FAF1	143.000000	0	286	0
DLL4	143.000000	112	174	0
CFAP58	143.000000	286	0	0
ARMC10	143.000000	216	70	0
STOX1	142.500000	285	0	0
ST7	142.500000	285	0	0
PRKD3	142.500000	147	138	0
PATZ1	142.500000	285	0	0
EPDR1	142.500000	285	0	0
ECSIT	142.500000	172	113	0
CDC42SE2	142.500000	285	0	0
C9orf85	142.500000	285	0	0
C3orf33	142.500000	285	0	0
ARL8B	142.500000	285	0	0
ABHD17B	142.500000	285	0	0
TRIM35	142.000000	284	0	0
TMEM184C	142.000000	153	131	0
PTK2B	142.000000	284	0	0
NDUFB10	142.000000	284	0	0
MTX2	142.000000	206	78	0
IKZF5	142.000000	284	0	0
GTF2H2C_2	142.000000	198	86	0
GTF2H2C	142.000000	198	86	0
GPR107	142.000000	284	0	0
ACADSB	142.000000	284	0	0
TCTA	141.500000	283	0	0
RRP7A	141.500000	283	0	0
RPL18	141.500000	283	0	0
RHOA	141.500000	283	0	0
PRELID3B	141.500000	283	0	0
NANOS1	141.500000	283	0	0
KCMF1	141.500000	283	0	0
GTPBP10	141.500000	283	0	0
FZD1	141.500000	283	0	0
ENHO	141.500000	283	0	0
DNAAF2	141.500000	157	126	0
COBLL1	141.500000	283	0	0
CDH24	141.500000	283	0	0
C8orf88	141.500000	0	283	0
ZNF718	141.000000	282	0	0
THUMPD1	141.000000	282	0	0
SH3D21	141.000000	282	0	0
RNF125	141.000000	282	0	0
H2BC18	141.000000	130	152	0
GPATCH1	141.000000	190	92	0
DHX8	141.000000	282	0	0
C4orf3	141.000000	282	0	0
ARIH2	141.000000	148	134	0
ZNF678	140.500000	281	0	0
ZNF165	140.500000	281	0	0
VEGFA	140.500000	281	0	0
STEAP1	140.500000	281	0	0
RARG	140.500000	281	0	0
PRDX1	140.500000	184	97	0
PLD1	140.500000	281	0	0
NSMCE3	140.500000	281	0	0
MAPKAP1	140.500000	281	0	0
LRP6	140.500000	281	0	0
IRF2BPL	140.500000	157	124	0
CDKN1A	140.500000	281	0	0
VPS4A	140.000000	280	0	0
TYW1	140.000000	280	0	0
SMIM11B	140.000000	280	0	0
SMIM11A	140.000000	280	0	0
RUFY2	140.000000	280	0	0
PRICKLE3	140.000000	280	0	0
HSP90AB1	140.000000	280	0	0
EPB41	140.000000	169	111	0
EIF4ENIF1	140.000000	193	87	0
BTRC	140.000000	280	0	0
ATP8A1	140.000000	280	0	0
ZNF286A	139.500000	279	0	0
WDR82	139.500000	279	0	0
TTC27	139.500000	279	0	0
TRAPPC2	139.500000	279	0	0
SCML1	139.500000	279	0	0
RIT1	139.500000	279	0	0
PUS7	139.500000	167	112	0
OFD1	139.500000	279	0	0
INVS	139.500000	279	0	0
FRMPD1	139.500000	279	0	0
ERP44	139.500000	279	0	0
EIF5A2	139.500000	279	0	0
DLC1	139.500000	279	0	0
PYCR1	139.000000	278	0	0
PLEKHG2	139.000000	165	113	0
PELP1	139.000000	278	0	0
UBE2N	138.500000	277	0	0
SLC1A5	138.500000	277	0	0
PHTF1	138.500000	117	160	0
LIMK2	138.500000	277	0	0
INTS9	138.500000	277	0	0
IGFBP3	138.500000	277	0	0
HMBOX1	138.500000	277	0	0
ARHGEF3	138.500000	277	0	0
SF3B1	138.000000	276	0	0
PCYOX1	138.000000	276	0	0
NHP2	138.000000	276	0	0
NDUFS6	138.000000	276	0	0
NDUFB4	138.000000	276	0	0
MAFG	138.000000	276	0	0
GFM1	138.000000	114	162	0
CEP162	138.000000	172	104	0
TXNDC17	137.500000	275	0	0
SNUPN	137.500000	275	0	0
NUDT16	137.500000	275	0	0
LTA4H	137.500000	275	0	0
KIAA0753	137.500000	275	0	0
ILVBL	137.500000	275	0	0
GGCX	137.500000	275	0	0
FARP1	137.500000	275	0	0
ATG5	137.500000	275	0	0
ZNF486	137.000000	0	274	0
ZBTB40	137.000000	274	0	0
RAB11FIP4	137.000000	274	0	0
PNN	137.000000	274	0	0
MED31	137.000000	274	0	0
GLB1L3	137.000000	274	0	0
FAM241A	137.000000	274	0	0
FA2H	137.000000	156	118	0
DDX47	137.000000	274	0	0
C17orf100	137.000000	274	0	0
ARFGEF1	137.000000	274	0	0
ULK4	136.500000	273	0	0
TRAM1	136.500000	273	0	0
TMED3	136.500000	273	0	0
SLC22A18	136.500000	273	0	0
RPL35A	136.500000	273	0	0
RPL10A	136.500000	273	0	0
RAB3IP	136.500000	273	0	0
LMAN1	136.500000	273	0	0
LAMTOR5	136.500000	140	133	0
DUSP5	136.500000	273	0	0
CDC14A	136.500000	117	156	0
CCDC125	136.500000	273	0	0
ZNF740	136.000000	272	0	0
SKAP1	136.000000	272	0	0
SCN4B	136.000000	272	0	0
NFKB2	136.000000	272	0	0
MZF1	136.000000	272	0	0
MYO6	136.000000	272	0	0
MYDGF	136.000000	272	0	0
ITGB1	136.000000	272	0	0
FAM53B	136.000000	272	0	0
DNAJC16	136.000000	131	141	0
CSAD	136.000000	272	0	0
CPVL	136.000000	141	131	0
CHN2	136.000000	141	131	0
CDK11B	136.000000	272	0	0
AP3B1	136.000000	272	0	0
SLC41A2	135.500000	271	0	0
NEDD4	135.500000	271	0	0
MACO1	135.500000	271	0	0
KITLG	135.500000	271	0	0
DCAF7	135.500000	204	67	0
ANTKMT	135.500000	271	0	0
ZDHHC4	135.000000	270	0	0
TTC30B	135.000000	179	91	0
STYK1	135.000000	270	0	0
SRSF5	135.000000	270	0	0
RNF126	135.000000	270	0	0
MTMR9	135.000000	270	0	0
GMDS	135.000000	270	0	0
FKBP4	135.000000	270	0	0
DTWD2	135.000000	270	0	0
COPG2	135.000000	270	0	0
ZNF706	134.500000	269	0	0
TEX15	134.500000	269	0	0
TATDN1	134.500000	269	0	0
PRSS12	134.500000	269	0	0
PLCD1	134.500000	269	0	0
NDUFB9	134.500000	269	0	0
NAPG	134.500000	269	0	0
MPP5	134.500000	269	0	0
MED4	134.500000	269	0	0
IGSF11	134.500000	269	0	0
HNRNPC	134.500000	269	0	0
FAM167A	134.500000	269	0	0
DUSP16	134.500000	269	0	0
CUEDC2	134.500000	269	0	0
CRLF3	134.500000	269	0	0
CMTR2	134.500000	269	0	0
CASP8	134.500000	269	0	0
CASK	134.500000	269	0	0
ATP6AP2	134.500000	269	0	0
ACER2	134.500000	269	0	0
TMEM160	134.000000	268	0	0
OXSM	134.000000	268	0	0
NUDT4B	134.000000	192	76	0
NGLY1	134.000000	268	0	0
LRIG1	134.000000	268	0	0
HSPA5	134.000000	141	127	0
DNAJA2	134.000000	268	0	0
DDX18	134.000000	268	0	0
DACT3	134.000000	268	0	0
AFF1	134.000000	268	0	0
ABLIM2	134.000000	268	0	0
ZNF765-ZNF761	133.500000	267	0	0
ZNF765	133.500000	267	0	0
SLC39A13	133.500000	267	0	0
PIM3	133.500000	267	0	0
MEST	133.500000	267	0	0
INTS10	133.500000	267	0	0
INPP1	133.500000	145	122	0
HERC3	133.500000	267	0	0
GPR160	133.500000	267	0	0
CLK4	133.500000	267	0	0
CDS1	133.500000	267	0	0
CDC27	133.500000	267	0	0
AKAP10	133.500000	267	0	0
RTF2	133.000000	266	0	0
RPS2	133.000000	266	0	0
POLDIP3	133.000000	266	0	0
MAGOH	133.000000	159	107	0
ENPP4	133.000000	266	0	0
CLIC5	133.000000	266	0	0
CDK6	133.000000	266	0	0
APP	133.000000	266	0	0
ACOT7	133.000000	266	0	0
ACLY	133.000000	266	0	0
ZC3H12C	132.500000	265	0	0
VAMP1	132.500000	265	0	0
UBL5	132.500000	265	0	0
TENT4B	132.500000	265	0	0
STX4	132.500000	133	132	0
RNF141	132.500000	265	0	0
RBM7	132.500000	265	0	0
PPP3CB	132.500000	265	0	0
PLEKHA3	132.500000	265	0	0
MED25	132.500000	168	97	0
MACROD1	132.500000	265	0	0
LRRC42	132.500000	265	0	0
HSPB11	132.500000	265	0	0
HIGD1A	132.500000	265	0	0
CRLS1	132.500000	265	0	0
COPS6	132.500000	181	84	0
C11orf71	132.500000	265	0	0
ANXA4	132.500000	265	0	0
AAK1	132.500000	265	0	0
ZNF90	132.000000	0	264	0
ZNF619	132.000000	264	0	0
XKR9	132.000000	264	0	0
TTPAL	132.000000	264	0	0
TPBGL	132.000000	264	0	0
SRRD	132.000000	264	0	0
PTPN2	132.000000	264	0	0
POM121	132.000000	264	0	0
PEMT	132.000000	264	0	0
MIF4GD	132.000000	264	0	0
LACTB2	132.000000	264	0	0
KLHL2	132.000000	264	0	0
HPS4	132.000000	264	0	0
HADHB	132.000000	264	0	0
HADHA	132.000000	264	0	0
CLK2	132.000000	264	0	0
CAPN5	132.000000	264	0	0
BRINP2	132.000000	264	0	0
BARX2	132.000000	264	0	0
APBB1IP	132.000000	264	0	0
ABHD8	132.000000	264	0	0
ABCF3	132.000000	264	0	0
ZSCAN29	131.500000	263	0	0
UBXN7	131.500000	263	0	0
TUBGCP4	131.500000	263	0	0
POMK	131.500000	263	0	0
KPNA4	131.500000	170	93	0
FAM118A	131.500000	263	0	0
ERGIC2	131.500000	263	0	0
DENND4B	131.500000	263	0	0
CDC16	131.500000	263	0	0
CAPZA2	131.500000	263	0	0
BZW1	131.500000	263	0	0
APOLD1	131.500000	263	0	0
WDR75	131.000000	262	0	0
SSR4	131.000000	133	129	0
SMIM30	131.000000	262	0	0
SHARPIN	131.000000	262	0	0
SELENOW	131.000000	262	0	0
RPS27A	131.000000	262	0	0
ROBO3	131.000000	262	0	0
PPIL2	131.000000	262	0	0
NSUN4	131.000000	262	0	0
MAF1	131.000000	262	0	0
IDH3G	131.000000	133	129	0
CNOT2	131.000000	262	0	0
CLHC1	131.000000	262	0	0
ARNTL	131.000000	262	0	0
ARNT	131.000000	262	0	0
ZNF669	130.500000	125	136	0
UVRAG	130.500000	261	0	0
USP15	130.500000	261	0	0
TRMT44	130.500000	261	0	0
TNS3	130.500000	261	0	0
SDF4	130.500000	261	0	0
RAB11FIP1	130.500000	261	0	0
LGR6	130.500000	261	0	0
KIF21B	130.500000	261	0	0
DNM3	130.500000	261	0	0
DMC1	130.500000	261	0	0
CPLANE2	130.500000	261	0	0
B3GALT6	130.500000	261	0	0
ADIPOR1	130.500000	261	0	0
ACOX3	130.500000	261	0	0
SCD	130.000000	260	0	0
PRPS2	130.000000	260	0	0
NT5C	130.000000	260	0	0
MIEF2	130.000000	260	0	0
MICAL3	130.000000	260	0	0
GLRA3	130.000000	260	0	0
FGF12	130.000000	260	0	0
FDX1	130.000000	260	0	0
ARMH3	130.000000	260	0	0
XPO7	129.500000	259	0	0
TYW1B	129.500000	259	0	0
TMEM14A	129.500000	259	0	0
RBX1	129.500000	259	0	0
METAP1	129.500000	259	0	0
LEPROT	129.500000	259	0	0
LEPR	129.500000	259	0	0
ILDR1	129.500000	259	0	0
GCC1	129.500000	259	0	0
CXADR	129.500000	259	0	0
C2orf88	129.500000	259	0	0
ATP5MC3	129.500000	259	0	0
ARHGAP32	129.500000	259	0	0
ZMYM1	129.000000	258	0	0
ZBBX	129.000000	258	0	0
TTC30A	129.000000	258	0	0
TRAK2	129.000000	258	0	0
STRADB	129.000000	258	0	0
PTPA	129.000000	258	0	0
MTMR8	129.000000	258	0	0
MORF4L2	129.000000	258	0	0
GRM4	129.000000	258	0	0
CRAT	129.000000	258	0	0
CBLB	129.000000	258	0	0
ARHGEF18	129.000000	258	0	0
ZNF468	128.500000	257	0	0
WDR44	128.500000	257	0	0
SMNDC1	128.500000	257	0	0
PROCA1	128.500000	257	0	0
GPR89A	128.500000	257	0	0
CTSH	128.500000	257	0	0
CD63	128.500000	257	0	0
ZC3H4	128.000000	256	0	0
USP11	128.000000	256	0	0
TWF2	128.000000	256	0	0
SPOPL	128.000000	256	0	0
RNF113A	128.000000	256	0	0
RMC1	128.000000	256	0	0
RGS10	128.000000	256	0	0
PDK2	128.000000	256	0	0
NUDT12	128.000000	256	0	0
NDUFA1	128.000000	256	0	0
IL17RA	128.000000	256	0	0
GNAI3	128.000000	140	116	0
BTBD3	128.000000	256	0	0
ARHGEF38	128.000000	256	0	0
ACVR1	128.000000	256	0	0
ZNF28	127.500000	255	0	0
USP51	127.500000	133	122	0
UBALD2	127.500000	255	0	0
TMEM19	127.500000	255	0	0
STOML2	127.500000	255	0	0
STK40	127.500000	255	0	0
RPUSD3	127.500000	255	0	0
PPP1R3B	127.500000	255	0	0
PLD3	127.500000	255	0	0
IL10RA	127.500000	255	0	0
HDDC2	127.500000	255	0	0
DEF6	127.500000	255	0	0
CDR2L	127.500000	255	0	0
C19orf47	127.500000	255	0	0
TGFBR2	127.000000	254	0	0
SLC39A3	127.000000	254	0	0
SEMA4B	127.000000	157	97	0
RUNX2	127.000000	254	0	0
RNF31	127.000000	254	0	0
REEP5	127.000000	254	0	0
RBCK1	127.000000	254	0	0
PSME2	127.000000	254	0	0
PHLDB2	127.000000	254	0	0
PARL	127.000000	254	0	0
NOTCH2NLC	127.000000	254	0	0
MPND	127.000000	254	0	0
HGSNAT	127.000000	254	0	0
ATP11A	127.000000	254	0	0
ZNF790	126.500000	253	0	0
ZNF345	126.500000	253	0	0
WHAMM	126.500000	128	125	0
TTLL11	126.500000	155	98	0
TAB1	126.500000	253	0	0
SURF4	126.500000	253	0	0
PTK2	126.500000	253	0	0
NCOA4	126.500000	253	0	0
KLHL11	126.500000	253	0	0
GDNF	126.500000	253	0	0
CTR9	126.500000	253	0	0
ZBTB20	126.000000	252	0	0
VGF	126.000000	252	0	0
MKRN2	126.000000	252	0	0
LMO4	126.000000	150	102	0
FAM117B	126.000000	252	0	0
ECH1	126.000000	252	0	0
CUL9	126.000000	252	0	0
CIB2	126.000000	252	0	0
ZSCAN22	125.500000	251	0	0
ZNF133	125.500000	251	0	0
VIRMA	125.500000	251	0	0
TMSB15B	125.500000	251	0	0
SHMT2	125.500000	251	0	0
SH2D6	125.500000	251	0	0
