ProteinA	UniProtID_A	GeneName_A	ProteinB	UniProtID_B	GeneName_B	MethodType	Method	Publication	Source
PO5F1_MOUSE	P20263	POU5F1	RIF1_MOUSE	Q5UIP0	RIF1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674407)
PO5F1_MOUSE	P20263	POU5F1	NR0B1_MOUSE	P51843	NR0B1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	van den Berg, DL. et al., 2010 (PMID:20362541)	BioGRID (Acc:471226)
PO5F1_MOUSE	P20263	POU5F1	NR0B1_MOUSE	P51843	NR0B1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	van den Berg, DL. et al., 2010 (PMID:20362541)	BioGRID (Acc:471287)
PO5F1_MOUSE	P20263	POU5F1	NR0B1_MOUSE	P51843	NR0B1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	van den Berg, DL. et al., 2010 (PMID:20362541)	BioGRID (Acc:471564)
PO5F1_MOUSE	P20263	POU5F1	CTBP2_MOUSE	P56545	CTBP2	physical association (MI:0915)	affinity chromatography technology (MI:0004)	van den Berg, DL. et al., 2010 (PMID:20362541)	BioGRID (Acc:471225)
PO5F1_MOUSE	P20263	POU5F1	CTBP2_MOUSE	P56545	CTBP2	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Pardo, M. et al., 2010 (PMID:20362542)	BioGRID (Acc:471769)
PO5F1_MOUSE	P20263	POU5F1	CTBP2_MOUSE	P56545	CTBP2	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674301)
PO5F1_MOUSE	P20263	POU5F1	KLF5_MOUSE	Q13887	KLF5	physical association (MI:0915)	affinity chromatography technology (MI:0004)	van den Berg, DL. et al., 2010 (PMID:20362541)	BioGRID (Acc:471228)
PO5F1_MOUSE	P20263	POU5F1	ZN143_MOUSE	P52747	ZNF143	physical association (MI:0915)	affinity chromatography technology (MI:0004)	van den Berg, DL. et al., 2010 (PMID:20362541)	BioGRID (Acc:471227)
PO5F1_MOUSE	P20263	POU5F1	ZN143_MOUSE	P52747	ZNF143	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Chen, X. et al., 2008 (PMID:18687992)	BioGRID (Acc:561399)
PO5F1_MOUSE	P20263	POU5F1	ZN143_MOUSE	P52747	ZNF143	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Chen, X. et al., 2008 (PMID:18687992)	BioGRID (Acc:561400)
PO5F1_MOUSE	P20263	POU5F1	FOXP4_MOUSE	Q8IVH2	FOXP4	physical association (MI:0915)	affinity chromatography technology (MI:0004)	van den Berg, DL. et al., 2010 (PMID:20362541)	BioGRID (Acc:471224)
PO5F1_MOUSE	P20263	POU5F1	ZN219_MOUSE	Q9P2Y4	ZNF219	physical association (MI:0915)	affinity chromatography technology (MI:0004)	van den Berg, DL. et al., 2010 (PMID:20362541)	BioGRID (Acc:471209)
PO5F1_MOUSE	P20263	POU5F1	ZN219_MOUSE	Q9P2Y4	ZNF219	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Wang, J. et al., 2006 (PMID:17093407)	BioGRID (Acc:471628)
PO5F1_MOUSE	P20263	POU5F1	ZN219_MOUSE	Q9P2Y4	ZNF219	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Pardo, M. et al., 2010 (PMID:20362542)	BioGRID (Acc:471842)
PO5F1_MOUSE	P20263	POU5F1	TRRAP_MOUSE	Q9Y4A5	TRRAP	physical association (MI:0915)	affinity chromatography technology (MI:0004)	van den Berg, DL. et al., 2010 (PMID:20362541)	BioGRID (Acc:471202)
PO5F1_MOUSE	P20263	POU5F1	EP400_MOUSE	Q96L91	EP400	physical association (MI:0915)	affinity chromatography technology (MI:0004)	van den Berg, DL. et al., 2010 (PMID:20362541)	BioGRID (Acc:471203)
PO5F1_MOUSE	P20263	POU5F1	BAP18_MOUSE	Q8IXM2	BAP18	physical association (MI:0915)	affinity chromatography technology (MI:0004)	van den Berg, DL. et al., 2010 (PMID:20362541)	BioGRID (Acc:471238)
PO5F1_MOUSE	P20263	POU5F1	TF2L1_MOUSE	Q9NZI6	TFCP2L1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	van den Berg, DL. et al., 2010 (PMID:20362541)	BioGRID (Acc:471220)
PO5F1_MOUSE	P20263	POU5F1	TF2L1_MOUSE	Q9NZI6	TFCP2L1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	van den Berg, DL. et al., 2010 (PMID:20362541)	BioGRID (Acc:471431)
PO5F1_MOUSE	P20263	POU5F1	HDGF_MOUSE	P51858	HDGF	physical association (MI:0915)	affinity chromatography technology (MI:0004)	van den Berg, DL. et al., 2010 (PMID:20362541)	BioGRID (Acc:471218)
PO5F1_MOUSE	P20263	POU5F1	HDGF_MOUSE	P51858	HDGF	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Pardo, M. et al., 2010 (PMID:20362542)	BioGRID (Acc:471782)
PO5F1_MOUSE	P20263	POU5F1	HDGF_MOUSE	P51858	HDGF	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674336)
PO5F1_MOUSE	P20263	POU5F1	SUH_MOUSE	Q06330	RBPJ	physical association (MI:0915)	affinity chromatography technology (MI:0004)	van den Berg, DL. et al., 2010 (PMID:20362541)	BioGRID (Acc:471219)
PO5F1_MOUSE	P20263	POU5F1	FRG1_MOUSE	Q14331	FRG1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	van den Berg, DL. et al., 2010 (PMID:20362541)	BioGRID (Acc:471235)
PO5F1_MOUSE	P20263	POU5F1	FRG1_MOUSE	Q14331	FRG1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674321)
PO5F1_MOUSE	P20263	POU5F1	SMC1A_MOUSE	Q14683	SMC1A	physical association (MI:0915)	affinity chromatography technology (MI:0004)	van den Berg, DL. et al., 2010 (PMID:20362541)	BioGRID (Acc:471236)
PO5F1_MOUSE	P20263	POU5F1	OGT1_MOUSE	O15294	OGT	physical association (MI:0915)	affinity chromatography technology (MI:0004)	van den Berg, DL. et al., 2010 (PMID:20362541)	BioGRID (Acc:471233)
PO5F1_MOUSE	P20263	POU5F1	OGT1_MOUSE	O15294	OGT	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Pardo, M. et al., 2010 (PMID:20362542)	BioGRID (Acc:471807)
PO5F1_MOUSE	P20263	POU5F1	OGT1_MOUSE	O15294	OGT	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674379)
PO5F1_MOUSE	P20263	POU5F1	OGT1_MOUSE	O15294	OGT	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Jang, H. et al., 2012 (PMID:22608532)	BioGRID (Acc:1505543)
PO5F1_MOUSE	P20263	POU5F1	OGT1_MOUSE	O15294	OGT	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Jang, H. et al., 2012 (PMID:22608532)	BioGRID (Acc:1505545)
PO5F1_MOUSE	P20263	POU5F1	NACC1_MOUSE	Q96RE7	NACC1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	van den Berg, DL. et al., 2010 (PMID:20362541)	BioGRID (Acc:471216)
PO5F1_MOUSE	P20263	POU5F1	NACC1_MOUSE	Q96RE7	NACC1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Wang, J. et al., 2006 (PMID:17093407)	BioGRID (Acc:471609)
PO5F1_MOUSE	P20263	POU5F1	NACC1_MOUSE	Q96RE7	NACC1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674372)
PO5F1_MOUSE	P20263	POU5F1	ARI3B_MOUSE	Q8IVW6	ARID3B	physical association (MI:0915)	affinity chromatography technology (MI:0004)	van den Berg, DL. et al., 2010 (PMID:20362541)	BioGRID (Acc:471210)
PO5F1_MOUSE	P20263	POU5F1	ARI3B_MOUSE	Q8IVW6	ARID3B	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Wang, J. et al., 2006 (PMID:17093407)	BioGRID (Acc:471629)
PO5F1_MOUSE	P20263	POU5F1	ARI3B_MOUSE	Q8IVW6	ARID3B	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Pardo, M. et al., 2010 (PMID:20362542)	BioGRID (Acc:471757)
PO5F1_MOUSE	P20263	POU5F1	ARI3B_MOUSE	Q8IVW6	ARID3B	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674272)
PO5F1_MOUSE	P20263	POU5F1	ARI3B_MOUSE	Q8IVW6	ARID3B	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674478)
PO5F1_MOUSE	P20263	POU5F1	SALL4_MOUSE	Q9UJQ4	SALL4	physical association (MI:0915)	affinity chromatography technology (MI:0004)	van den Berg, DL. et al., 2010 (PMID:20362541)	BioGRID (Acc:471184)
PO5F1_MOUSE	P20263	POU5F1	SALL4_MOUSE	Q9UJQ4	SALL4	physical association (MI:0915)	affinity chromatography technology (MI:0004)	van den Berg, DL. et al., 2010 (PMID:20362541)	BioGRID (Acc:471207)
PO5F1_MOUSE	P20263	POU5F1	SALL4_MOUSE	Q9UJQ4	SALL4	physical association (MI:0915)	affinity chromatography technology (MI:0004)	van den Berg, DL. et al., 2010 (PMID:20362541)	BioGRID (Acc:471265)
PO5F1_MOUSE	P20263	POU5F1	SALL4_MOUSE	Q9UJQ4	SALL4	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Pardo, M. et al., 2010 (PMID:20362542)	BioGRID (Acc:471820)
PO5F1_MOUSE	P20263	POU5F1	SALL4_MOUSE	Q9UJQ4	SALL4	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Pardo, M. et al., 2010 (PMID:20362542)	BioGRID (Acc:471848)
PO5F1_MOUSE	P20263	POU5F1	SALL4_MOUSE	Q9UJQ4	SALL4	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674414)
PO5F1_MOUSE	P20263	POU5F1	SALL4_MOUSE	Q9UJQ4	SALL4	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Tanimura, N. et al., 2013 (PMID:23269686)	BioGRID (Acc:1110827)
PO5F1_MOUSE	P20263	POU5F1	SALL4_MOUSE	Q9UJQ4	SALL4	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Tanimura, N. et al., 2013 (PMID:23269686)	BioGRID (Acc:1110828)
PO5F1_MOUSE	P20263	POU5F1	WDR5_MOUSE	P61964	WDR5	physical association (MI:0915)	affinity chromatography technology (MI:0004)	van den Berg, DL. et al., 2010 (PMID:20362541)	BioGRID (Acc:471211)
PO5F1_MOUSE	P20263	POU5F1	WDR5_MOUSE	P61964	WDR5	physical association (MI:0915)	affinity chromatography technology (MI:0004)	van den Berg, DL. et al., 2010 (PMID:20362541)	BioGRID (Acc:471573)
PO5F1_MOUSE	P20263	POU5F1	WDR5_MOUSE	P61964	WDR5	physical association (MI:0915)	affinity chromatography technology (MI:0004)	van den Berg, DL. et al., 2010 (PMID:20362541)	BioGRID (Acc:471574)
PO5F1_MOUSE	P20263	POU5F1	WDR5_MOUSE	P61964	WDR5	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674458)
PO5F1_MOUSE	P20263	POU5F1	ZMYM2_MOUSE	Q9UBW7	ZMYM2	physical association (MI:0915)	affinity chromatography technology (MI:0004)	van den Berg, DL. et al., 2010 (PMID:20362541)	BioGRID (Acc:471205)
PO5F1_MOUSE	P20263	POU5F1	ZMYM2_MOUSE	Q9UBW7	ZMYM2	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674460)
PO5F1_MOUSE	P20263	POU5F1	ZMYM2_MOUSE	Q9UBW7	ZMYM2	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674471)
PO5F1_MOUSE	P20263	POU5F1	RCOR2_MOUSE	Q8IZ40	RCOR2	physical association (MI:0915)	affinity chromatography technology (MI:0004)	van den Berg, DL. et al., 2010 (PMID:20362541)	BioGRID (Acc:471206)
PO5F1_MOUSE	P20263	POU5F1	RCOR2_MOUSE	Q8IZ40	RCOR2	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Pardo, M. et al., 2010 (PMID:20362542)	BioGRID (Acc:471814)
PO5F1_MOUSE	P20263	POU5F1	RCOR2_MOUSE	Q8IZ40	RCOR2	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674403)
PO5F1_MOUSE	P20263	POU5F1	PHC1_MOUSE	P78364	PHC1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	van den Berg, DL. et al., 2010 (PMID:20362541)	BioGRID (Acc:471199)
PO5F1_MOUSE	P20263	POU5F1	RYBP_MOUSE	Q8N488	RYBP	physical association (MI:0915)	affinity chromatography technology (MI:0004)	van den Berg, DL. et al., 2010 (PMID:20362541)	BioGRID (Acc:471201)
PO5F1_MOUSE	P20263	POU5F1	RYBP_MOUSE	Q8N488	RYBP	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Wang, J. et al., 2006 (PMID:17093407)	BioGRID (Acc:471626)
PO5F1_MOUSE	P20263	POU5F1	RYBP_MOUSE	Q8N488	RYBP	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Li, H. et al., 2017 (PMID:28111200)	BioGRID (Acc:2207850)
PO5F1_MOUSE	P20263	POU5F1	RYBP_MOUSE	Q8N488	RYBP	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Li, H. et al., 2017 (PMID:28111200)	BioGRID (Acc:2207855)
PO5F1_MOUSE	P20263	POU5F1	RING2_MOUSE	Q99496	RNF2	physical association (MI:0915)	affinity chromatography technology (MI:0004)	van den Berg, DL. et al., 2010 (PMID:20362541)	BioGRID (Acc:471200)
PO5F1_MOUSE	P20263	POU5F1	RING2_MOUSE	Q99496	RNF2	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674408)
PO5F1_MOUSE	P20263	POU5F1	RING2_MOUSE	Q99496	RNF2	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674472)
PO5F1_MOUSE	P20263	POU5F1	SMRC1_MOUSE	Q92922	SMARCC1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	van den Berg, DL. et al., 2010 (PMID:20362541)	BioGRID (Acc:471197)
PO5F1_MOUSE	P20263	POU5F1	SMRC1_MOUSE	Q92922	SMARCC1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Pardo, M. et al., 2010 (PMID:20362542)	BioGRID (Acc:471823)
PO5F1_MOUSE	P20263	POU5F1	SMRC1_MOUSE	Q92922	SMARCC1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674427)
PO5F1_MOUSE	P20263	POU5F1	SMCA4_MOUSE	P51532	SMARCA4	physical association (MI:0915)	affinity chromatography technology (MI:0004)	van den Berg, DL. et al., 2010 (PMID:20362541)	BioGRID (Acc:471198)
PO5F1_MOUSE	P20263	POU5F1	SMCA4_MOUSE	P51532	SMARCA4	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Pardo, M. et al., 2010 (PMID:20362542)	BioGRID (Acc:471821)
PO5F1_MOUSE	P20263	POU5F1	SMCA4_MOUSE	P51532	SMARCA4	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674424)
PO5F1_MOUSE	P20263	POU5F1	RBBP7_MOUSE	Q16576	RBBP7	physical association (MI:0915)	affinity chromatography technology (MI:0004)	van den Berg, DL. et al., 2010 (PMID:20362541)	BioGRID (Acc:471196)
PO5F1_MOUSE	P20263	POU5F1	RBBP7_MOUSE	Q16576	RBBP7	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Liang, J. et al., 2008 (PMID:18454139)	BioGRID (Acc:486645)
PO5F1_MOUSE	P20263	POU5F1	RBBP7_MOUSE	Q16576	RBBP7	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674400)
PO5F1_MOUSE	P20263	POU5F1	MTA3_MOUSE	Q9BTC8	MTA3	physical association (MI:0915)	affinity chromatography technology (MI:0004)	van den Berg, DL. et al., 2010 (PMID:20362541)	BioGRID (Acc:471194)
PO5F1_MOUSE	P20263	POU5F1	MTA3_MOUSE	Q9BTC8	MTA3	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Pardo, M. et al., 2010 (PMID:20362542)	BioGRID (Acc:471802)
PO5F1_MOUSE	P20263	POU5F1	MTA3_MOUSE	Q9BTC8	MTA3	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674370)
PO5F1_MOUSE	P20263	POU5F1	HDAC2_MOUSE	Q92769	HDAC2	physical association (MI:0915)	affinity chromatography technology (MI:0004)	van den Berg, DL. et al., 2010 (PMID:20362541)	BioGRID (Acc:471195)
PO5F1_MOUSE	P20263	POU5F1	HDAC2_MOUSE	Q92769	HDAC2	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Wang, J. et al., 2006 (PMID:17093407)	BioGRID (Acc:471631)
PO5F1_MOUSE	P20263	POU5F1	HDAC2_MOUSE	Q92769	HDAC2	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Liang, J. et al., 2008 (PMID:18454139)	BioGRID (Acc:471882)
PO5F1_MOUSE	P20263	POU5F1	HDAC2_MOUSE	Q92769	HDAC2	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Liang, J. et al., 2008 (PMID:18454139)	BioGRID (Acc:471895)
PO5F1_MOUSE	P20263	POU5F1	HDAC1_MOUSE	Q13547	HDAC1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	van den Berg, DL. et al., 2010 (PMID:20362541)	BioGRID (Acc:471192)
PO5F1_MOUSE	P20263	POU5F1	HDAC1_MOUSE	Q13547	HDAC1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Pardo, M. et al., 2010 (PMID:20362542)	BioGRID (Acc:471781)
PO5F1_MOUSE	P20263	POU5F1	HDAC1_MOUSE	Q13547	HDAC1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Pardo, M. et al., 2010 (PMID:20362542)	BioGRID (Acc:471847)
PO5F1_MOUSE	P20263	POU5F1	HDAC1_MOUSE	Q13547	HDAC1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674334)
PO5F1_MOUSE	P20263	POU5F1	CHD4_MOUSE	Q14839	CHD4	physical association (MI:0915)	affinity chromatography technology (MI:0004)	van den Berg, DL. et al., 2010 (PMID:20362541)	BioGRID (Acc:471178)
PO5F1_MOUSE	P20263	POU5F1	CHD4_MOUSE	Q14839	CHD4	physical association (MI:0915)	affinity chromatography technology (MI:0004)	van den Berg, DL. et al., 2010 (PMID:20362541)	BioGRID (Acc:471187)
PO5F1_MOUSE	P20263	POU5F1	CHD4_MOUSE	Q14839	CHD4	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Pardo, M. et al., 2010 (PMID:20362542)	BioGRID (Acc:471765)
PO5F1_MOUSE	P20263	POU5F1	CHD4_MOUSE	Q14839	CHD4	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Pardo, M. et al., 2010 (PMID:20362542)	BioGRID (Acc:471846)
PO5F1_MOUSE	P20263	POU5F1	CHD4_MOUSE	Q14839	CHD4	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674289)
PO5F1_MOUSE	P20263	POU5F1	MTA2_MOUSE	O94776	MTA2	physical association (MI:0915)	affinity chromatography technology (MI:0004)	van den Berg, DL. et al., 2010 (PMID:20362541)	BioGRID (Acc:471176)
PO5F1_MOUSE	P20263	POU5F1	MTA2_MOUSE	O94776	MTA2	physical association (MI:0915)	affinity chromatography technology (MI:0004)	van den Berg, DL. et al., 2010 (PMID:20362541)	BioGRID (Acc:471186)
PO5F1_MOUSE	P20263	POU5F1	MTA2_MOUSE	O94776	MTA2	physical association (MI:0915)	affinity chromatography technology (MI:0004)	van den Berg, DL. et al., 2010 (PMID:20362541)	BioGRID (Acc:471190)
PO5F1_MOUSE	P20263	POU5F1	MTA2_MOUSE	O94776	MTA2	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Pardo, M. et al., 2010 (PMID:20362542)	BioGRID (Acc:471801)
PO5F1_MOUSE	P20263	POU5F1	MTA2_MOUSE	O94776	MTA2	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Liang, J. et al., 2008 (PMID:18454139)	BioGRID (Acc:486635)
PO5F1_MOUSE	P20263	POU5F1	MTA2_MOUSE	O94776	MTA2	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Liang, J. et al., 2008 (PMID:18454139)	BioGRID (Acc:486643)
PO5F1_MOUSE	P20263	POU5F1	MTA2_MOUSE	O94776	MTA2	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674369)
PO5F1_MOUSE	P20263	POU5F1	MTA1_MOUSE	Q13330	MTA1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	van den Berg, DL. et al., 2010 (PMID:20362541)	BioGRID (Acc:471177)
PO5F1_MOUSE	P20263	POU5F1	MTA1_MOUSE	Q13330	MTA1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	van den Berg, DL. et al., 2010 (PMID:20362541)	BioGRID (Acc:471188)
PO5F1_MOUSE	P20263	POU5F1	MTA1_MOUSE	Q13330	MTA1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Pardo, M. et al., 2010 (PMID:20362542)	BioGRID (Acc:471800)
PO5F1_MOUSE	P20263	POU5F1	MTA1_MOUSE	Q13330	MTA1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Liang, J. et al., 2008 (PMID:18454139)	BioGRID (Acc:486642)
PO5F1_MOUSE	P20263	POU5F1	EWS_MOUSE	Q01844	EWSR1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Wang, J. et al., 2006 (PMID:17093407)	BioGRID (Acc:471627)
PO5F1_MOUSE	P20263	POU5F1	KAT7_MOUSE	O95251	KAT7	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Pardo, M. et al., 2010 (PMID:20362542)	BioGRID (Acc:471803)
PO5F1_MOUSE	P20263	POU5F1	KAT7_MOUSE	O95251	KAT7	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Pardo, M. et al., 2010 (PMID:20362542)	BioGRID (Acc:471849)
PO5F1_MOUSE	P20263	POU5F1	ZN513_MOUSE	Q8N8E2	ZNF513	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Pardo, M. et al., 2010 (PMID:20362542)	BioGRID (Acc:471843)
PO5F1_MOUSE	P20263	POU5F1	ZN217_MOUSE	O75362	ZNF217	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Pardo, M. et al., 2010 (PMID:20362542)	BioGRID (Acc:471841)
PO5F1_MOUSE	P20263	POU5F1	ZBT43_MOUSE	O43298	ZBTB43	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Pardo, M. et al., 2010 (PMID:20362542)	BioGRID (Acc:471839)
PO5F1_MOUSE	P20263	POU5F1	XRCC6_MOUSE	P12956	XRCC6	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Pardo, M. et al., 2010 (PMID:20362542)	BioGRID (Acc:471836)
PO5F1_MOUSE	P20263	POU5F1	XRCC1_MOUSE	P18887	XRCC1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Pardo, M. et al., 2010 (PMID:20362542)	BioGRID (Acc:471834)
PO5F1_MOUSE	P20263	POU5F1	TTF2_MOUSE	Q9UNY4	TTF2	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Pardo, M. et al., 2010 (PMID:20362542)	BioGRID (Acc:471832)
PO5F1_MOUSE	P20263	POU5F1	TIF1A_MOUSE	O15164	TRIM24	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Pardo, M. et al., 2010 (PMID:20362542)	BioGRID (Acc:471830)
PO5F1_MOUSE	P20263	POU5F1	TFEB_MOUSE	P19484	TFEB	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Pardo, M. et al., 2010 (PMID:20362542)	BioGRID (Acc:471828)
PO5F1_MOUSE	P20263	POU5F1	SP16H_MOUSE	Q9Y5B9	SUPT16H	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Pardo, M. et al., 2010 (PMID:20362542)	BioGRID (Acc:471826)
PO5F1_MOUSE	P20263	POU5F1	SP16H_MOUSE	Q9Y5B9	SUPT16H	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674435)
PO5F1_MOUSE	P20263	POU5F1	SP16H_MOUSE	Q9Y5B9	SUPT16H	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674470)
PO5F1_MOUSE	P20263	POU5F1	SP1_MOUSE	P08047	SP1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Wang, J. et al., 2006 (PMID:17093407)	BioGRID (Acc:471633)
PO5F1_MOUSE	P20263	POU5F1	SP1_MOUSE	P08047	SP1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Pardo, M. et al., 2010 (PMID:20362542)	BioGRID (Acc:471824)
PO5F1_MOUSE	P20263	POU5F1	SMCA5_MOUSE	O60264	SMARCA5	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Pardo, M. et al., 2010 (PMID:20362542)	BioGRID (Acc:471822)
PO5F1_MOUSE	P20263	POU5F1	SMCA5_MOUSE	O60264	SMARCA5	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674425)
